HOUR,TOTALLOAD,COAL,HYDRO,NATURALGAS,NGPRICE,NUCLEAR,OTHER,PETROLEUM,SOLAR,WIND,PRICE
19270,22.672,0.005,0.408,4.424,1.94,1.133,-0.784,0.09,9.051,2.115,42.68986
19271,22.197,0.004,0.402,3.432,1.94,1.133,-0.645,0.09,8.497,2.422,41.91903
19272,21.092,0.004,0.352,3.378,1.94,1.133,-0.812,0.09,7.892,2.698,40.431650000000005
19273,20.255,0.004,0.342,3.332,1.94,1.133,-0.558,0.09,7.783,2.493,40.65023
19274,19.942,0.003,0.351,3.078,1.94,1.132,-0.137,0.09,7.234,2.522,42.25987
19275,19.844,0.003,0.367,3.172,1.94,1.131,0.193,0.09,6.86,2.715,45.26038
19276,19.992,0.003,0.413,4.141,1.94,1.132,0.096,0.09,6.578,2.737,54.94947
19277,21.084,0.005,0.657,6.368,1.94,1.132,-0.216,0.09,5.182,2.821,79.96166
19278,22.473,0.005,1.296,7.435,1.94,1.133,1.084,0.09,1.025,2.804,81.28854
19279,23.378,0.004,1.343,8.887,1.94,1.133,1.765,0.089,-0.016,2.973,52.16848
19280,24.628,0.004,1.333,8.667,1.94,1.133,1.553,0.09,-0.014,3.075,30.47614
19281,24.421,0.005,1.0,8.922,1.94,1.133,1.319,0.09,-0.015,3.003,12.7579
19282,24.24,0.005,1.11,9.0,1.94,1.134,0.799,0.09,-0.016,2.957,10.27327
19283,23.775,0.005,0.982,8.643,1.94,1.133,0.204,0.09,-0.015,3.158,9.84038
19284,22.864,0.005,0.673,8.292,1.94,1.132,-0.067,0.09,-0.015,3.247,10.55154
19285,21.842,0.006,0.581,8.726,1.94,1.132,0.761,0.09,-0.017,2.963,11.0596
19286,20.981,0.006,0.521,8.608,1.94,1.132,0.393,0.09,-0.017,3.015,16.25905
19287,20.317,0.006,0.514,8.363,1.94,1.133,-0.001,0.089,-0.016,3.35,24.370939999999997
19288,19.865,0.007,0.49,8.017,1.94,1.132,0.047,0.089,-0.016,3.488,48.09946
19289,19.402,0.007,0.176,8.521,1.94,1.133,0.335,0.09,-0.016,3.147,73.79252
19290,19.572,0.007,0.446,8.446,1.94,1.133,0.371,0.09,-0.016,3.008,87.7402
19291,19.446,0.007,0.768,8.552,1.94,1.133,0.363,0.09,-0.017,2.902,76.26513
19292,19.695,0.005,1.007,8.458,1.94,1.134,0.342,0.09,0.693,2.605,70.12924
19293,20.404,0.005,0.587,6.88,1.94,1.134,-0.55,0.09,4.834,2.348,56.34821
19294,21.074,0.006,0.289,6.323,1.94,1.134,-1.22,0.09,7.779,2.415,50.861
19295,21.42,0.006,0.076,5.576,1.94,1.134,-1.187,0.09,8.534,2.346,45.26902
19296,20.352,0.006,0.037,5.943,1.94,1.134,-1.525,0.09,8.379,2.502,43.19235
19297,20.083,0.005,0.0,5.986,1.94,1.134,-1.433,0.09,8.035,2.663,41.42742
19298,19.653,0.006,0.004,5.398,1.94,1.134,-0.604,0.09,7.655,2.892,41.41406
19299,19.16,0.005,0.009,5.51,1.94,1.133,-0.14,0.089,7.596,3.155,43.214760000000005
19300,19.295,0.005,0.149,6.172,1.94,1.133,0.005,0.089,8.183,2.955,48.82767
19301,20.389,0.005,0.624,7.461,1.94,1.133,0.619,0.089,5.06,2.848,65.70162
19302,21.334,0.005,1.561,10.55,1.94,1.132,1.293,0.089,0.769,2.37,69.319
19303,23.098,0.006,1.782,11.974,1.94,1.132,1.589,0.09,0.003,2.154,47.04309
19304,25.189,0.005,1.629,12.117,1.94,1.133,1.162,0.09,0.005,2.145,30.03851
19305,25.281,0.006,1.432,11.963,1.94,1.134,0.955,0.09,0.003,1.986,22.488439999999997
19306,24.908,0.007,1.106,12.005,1.94,1.134,0.859,0.09,0.001,2.121,16.49895
19307,24.531,0.005,0.831,11.457,1.94,1.133,0.29,0.09,0.001,2.26,14.22714
19308,23.614,0.006,0.911,10.447,1.94,1.133,-0.15,0.09,0.001,2.549,13.45579
19309,22.485,0.006,0.614,10.025,1.94,1.133,-0.231,0.09,0.001,3.33,14.03856
19310,21.457,0.006,0.198,10.378,1.94,1.133,-0.373,0.09,0.001,3.543,18.15968
19311,21.401,0.006,0.198,10.462,1.94,1.133,-0.229,0.09,0.001,2.647,23.39993
19312,20.836,0.006,0.108,10.549,1.94,1.134,-0.222,0.09,0.001,2.321,42.08681
19313,20.481,0.006,0.177,10.861,1.94,1.134,-0.279,0.09,0.0,2.244,58.054089999999995
19314,20.414,0.006,0.352,10.902,1.9379166666666665,1.133,-0.12,0.09,0.0,2.44,69.54703
19315,20.624,0.005,0.733,11.515,1.9358333333333333,1.133,0.117,0.09,0.0,2.13,59.9414
19316,21.884,0.005,1.256,12.07,1.93375,1.133,0.688,0.09,0.571,1.877,53.22177
19317,23.641,0.005,0.853,11.815,1.9316666666666664,1.133,0.0,0.09,3.942,1.609,47.140260000000005
19318,24.815,0.004,0.738,10.456,1.9295833333333332,1.133,-0.075,0.09,5.911,1.728,44.658449999999995
19319,24.384,0.004,0.666,10.878,1.9275,1.133,-0.3,0.09,6.459,1.728,39.8844
19320,24.386,0.004,0.668,10.945,1.9254166666666663,1.132,-0.588,0.089,6.84,1.891,37.8428
19321,24.338,0.004,0.679,11.333,1.9233333333333331,1.132,-1.298,0.09,7.137,2.033,36.71638
19322,24.574,0.004,0.694,10.867,1.92125,1.131,-1.216,0.089,7.09,2.249,36.98039
19323,24.566,0.004,0.7,10.956,1.919166666666667,1.13,-0.625,0.09,6.437,2.481,40.42015
19324,24.37,0.004,0.702,11.306,1.9170833333333333,1.13,-0.014,0.089,5.889,2.784,46.42365
19325,24.914,0.004,0.84,12.48,1.915,1.13,0.254,0.09,3.957,3.037,59.499410000000005
19326,25.556,0.004,1.672,14.102,1.9129166666666664,1.13,0.947,0.09,0.571,2.834,60.16272
19327,26.453,0.004,1.917,14.811,1.9108333333333332,1.13,1.984,0.09,0.009,2.358,40.600019999999994
19328,27.694,0.004,1.842,14.506,1.90875,1.13,1.9,0.09,0.011,2.229,22.91837
19329,27.406,0.005,1.647,14.259,1.9066666666666665,1.129,1.523,0.09,0.011,2.211,12.70769
19330,26.721,0.005,1.478,14.125,1.9045833333333333,1.13,0.616,0.09,0.007,2.309,9.78191
19331,25.886,0.005,1.284,13.721,1.9025,1.131,0.28,0.09,0.009,2.221,10.21276
19332,24.923,0.005,0.793,13.254,1.9004166666666664,1.13,-0.096,0.09,0.007,2.235,9.4148
19333,23.615,0.005,0.615,12.634,1.8983333333333332,1.13,-0.025,0.09,0.007,2.137,12.70511
19334,22.461,0.005,0.55,11.994,1.89625,1.131,0.065,0.09,0.007,2.066,13.49289
19335,21.78,0.006,0.605,11.888,1.8941666666666663,1.132,-0.181,0.09,0.006,1.742,15.804379999999998
19336,21.2,0.005,0.605,12.661,1.8920833333333331,1.132,-0.703,0.09,0.006,1.848,34.98256
19337,21.278,0.003,0.601,12.634,1.89,1.132,-0.383,0.09,0.007,1.604,57.708580000000005
19338,20.987,0.003,0.609,12.426,1.89,1.132,0.298,0.089,0.007,1.453,68.97383
19339,21.23,0.004,0.746,12.661,1.89,1.132,0.378,0.089,0.008,1.439,63.44125
19340,22.445,0.003,1.27,13.088,1.89,1.132,0.457,0.089,0.55,1.417,59.26221
19341,24.312,0.004,1.036,13.38,1.89,1.132,-0.025,0.088,3.391,1.478,51.34692
19342,25.9,0.004,0.935,13.137,1.89,1.132,-0.858,0.088,6.167,1.873,46.333949999999994
19343,26.454,0.004,0.841,13.105,1.89,1.133,-1.067,0.089,6.477,2.903,42.02739
19344,27.107,0.004,0.778,13.006,1.89,1.132,-1.477,0.089,6.358,3.198,42.48456
19345,27.091,0.004,0.741,12.19,1.89,1.132,-1.278,0.088,6.252,3.397,42.81549
19346,26.872,0.004,0.717,12.204,1.89,1.131,-1.439,0.087,5.722,4.089,42.810660000000006
19347,26.898,0.004,0.744,11.422,1.89,1.131,-0.452,0.086,5.401,4.178,45.00884
19348,26.103,0.003,0.768,11.987,1.89,1.131,-0.223,0.086,4.021,3.881,51.22731
19349,25.743,0.003,1.356,12.428,1.89,1.131,0.301,0.087,2.732,4.112,68.79878
19350,25.975,0.004,2.126,13.621,1.89,1.131,1.398,0.087,0.274,3.71,68.90828
19351,26.885,0.003,2.275,14.599,1.89,1.131,1.588,0.089,-0.002,3.248,48.95139
19352,28.166,0.003,2.187,14.362,1.89,1.132,1.486,0.09,-0.001,2.96,43.78191
19353,27.987,0.003,2.365,14.162,1.89,1.132,0.988,0.089,-0.001,2.87,44.646800000000006
19354,27.475,0.003,2.102,13.53,1.89,1.132,0.669,0.09,-0.001,2.728,37.2989
19355,26.539,0.003,1.902,12.909,1.89,1.133,0.923,0.09,-0.027,2.301,34.63572
19356,25.368,0.004,1.372,12.857,1.89,1.135,0.297,0.088,-0.036,2.072,33.34326
19357,23.77,0.004,1.003,12.61,1.89,1.133,-0.095,0.088,-0.036,1.913,34.15377
19358,22.453,0.004,0.867,12.836,1.89,1.132,0.014,0.09,-0.036,2.119,36.7104
19359,21.778,0.004,0.756,12.641,1.89,1.131,-0.252,0.09,-0.036,2.178,38.16837
19360,21.401,0.004,0.753,12.416,1.89,1.13,-0.093,0.09,-0.036,1.977,43.64372
19361,20.845,0.004,0.749,12.548,1.89,1.13,0.192,0.09,-0.032,1.899,61.46744
19362,20.683,0.004,0.804,13.147,1.8833333333333333,1.131,-0.081,0.09,-0.018,2.099,71.10028
19363,21.31,0.005,1.098,14.276,1.8766666666666665,1.132,-0.056,0.089,-0.022,2.343,61.82584
19364,22.708,0.004,1.454,15.087,1.87,1.131,0.273,0.089,0.32,2.563,56.78774
19365,24.737,0.003,1.02,13.829,1.8633333333333333,1.131,-0.494,0.089,3.646,2.935,50.20807
19366,25.712,0.003,0.834,11.651,1.856666666666667,1.131,-1.436,0.09,7.431,3.36,45.21435
19367,25.547,0.003,0.759,9.627,1.85,1.131,-1.426,0.09,8.59,3.65,42.80375
19368,24.279,0.004,0.699,8.551,1.8433333333333333,1.132,-1.551,0.09,9.216,3.626,41.94076
19369,23.41,0.003,0.736,8.737,1.836666666666667,1.132,-1.381,0.09,8.985,3.227,41.57239
19370,22.831,0.002,0.405,8.768,1.83,1.131,-1.194,0.09,8.942,2.798,41.79093
19371,22.613,0.002,0.427,8.339,1.8233333333333333,1.131,-0.473,0.09,8.584,2.978,43.2233
19372,22.402,0.002,0.697,8.248,1.8166666666666669,1.131,-0.039,0.09,7.991,3.224,50.76987
19373,22.408,0.004,0.841,9.862,1.81,1.131,0.5,0.09,5.877,3.343,68.60405
19374,23.761,0.003,1.553,13.358,1.8033333333333332,1.13,1.325,0.09,0.902,2.967,65.99194
19375,25.807,0.003,2.02,14.749,1.7966666666666666,1.131,1.543,0.09,-0.01,2.643,45.78397
19376,27.677,0.003,1.872,14.074,1.79,1.131,1.318,0.089,-0.009,2.68,32.92384
19377,27.744,0.003,1.935,13.669,1.7833333333333332,1.131,0.996,0.09,-0.011,2.925,24.20073
19378,27.257,0.002,1.782,13.961,1.7766666666666666,1.131,0.518,0.09,-0.016,2.795,19.65156
19379,26.467,0.003,1.471,13.879,1.77,1.131,0.377,0.09,-0.017,2.101,16.57319
19380,25.499,0.002,1.075,13.191,1.7633333333333332,1.132,0.059,0.09,-0.017,1.657,16.94261
19381,24.08,0.002,0.93,12.533,1.7566666666666666,1.132,0.084,0.09,-0.017,1.453,19.73618
19382,22.597,0.002,0.757,12.985,1.75,1.132,0.064,0.091,-0.017,1.075,23.20227
19383,21.947,0.002,0.772,12.817,1.7433333333333332,1.131,0.035,0.09,-0.017,1.047,32.45572
19384,21.357,0.002,0.623,13.455,1.7366666666666666,1.132,-0.066,0.09,-0.018,1.102,43.83787
19385,21.429,0.002,0.414,14.043,1.73,1.132,0.795,0.09,-0.019,1.062,67.57712
19386,21.324,0.001,0.493,14.073,1.7279166666666663,1.131,0.643,0.09,-0.02,0.982,80.24892
19387,21.678,0.003,0.881,15.11,1.725833333333333,1.132,0.535,0.09,-0.02,0.808,72.74357999999998
19388,23.189,0.002,1.265,15.931,1.72375,1.133,1.096,0.088,0.677,0.646,63.68464
19389,25.264,0.002,0.714,14.284,1.721666666666667,1.133,-0.188,0.089,5.674,0.665,55.42496
19390,25.942,0.002,0.803,9.395,1.7195833333333332,1.133,-0.475,0.09,10.127,0.642,50.5585
19391,24.322,0.003,0.679,8.0,1.7175,1.133,-0.582,0.091,10.898,0.684,49.83352
19392,24.268,0.003,0.569,8.326,1.7154166666666666,1.133,-1.156,0.09,11.087,0.668,47.48931
19393,22.082,0.003,0.548,8.364,1.7133333333333334,1.133,-1.374,0.09,11.06,0.665,45.10102
19394,21.47,0.002,0.55,8.339,1.71125,1.132,-1.479,0.09,11.207,0.508,43.417190000000005
19395,21.473,0.002,0.602,7.757,1.7091666666666667,1.132,-0.745,0.09,11.236,0.498,44.89686
19396,21.425,0.003,0.735,8.275,1.7070833333333333,1.132,-0.141,0.09,10.642,0.459,49.08085
19397,21.837,0.003,1.181,10.587,1.705,1.13,0.742,0.09,6.54,0.417,55.23712
19398,23.313,0.002,2.106,14.252,1.7029166666666666,1.13,1.499,0.09,0.936,0.363,65.3049
19399,25.556,0.001,2.561,15.744,1.7008333333333332,1.13,1.655,0.09,0.016,0.353,52.37744
19400,27.36,0.001,2.35,15.502,1.69875,1.13,1.652,0.09,0.012,0.396,49.14403
19401,27.349,0.003,2.226,15.266,1.6966666666666663,1.13,1.518,0.091,0.013,0.452,41.13811
19402,26.952,0.003,1.975,15.093,1.694583333333333,1.13,0.86,0.09,0.01,0.508,33.24906
19403,26.366,0.003,1.827,14.695,1.6925,1.131,0.481,0.09,0.009,0.64,25.68854
19404,25.534,0.003,1.541,14.379,1.690416666666667,1.132,0.077,0.089,0.008,0.657,20.31851
19405,24.185,0.003,1.35,14.203,1.6883333333333332,1.132,-0.141,0.09,0.008,0.712,17.53446
19406,22.937,0.003,0.724,14.203,1.68625,1.132,0.172,0.091,0.008,0.853,19.49092
19407,22.207,0.003,0.511,14.157,1.6841666666666666,1.132,0.034,0.091,0.008,0.909,29.24137
19408,21.777,0.004,0.518,13.989,1.6820833333333334,1.132,-0.154,0.091,0.008,1.017,45.58242
19409,21.363,0.004,0.49,13.952,1.68,1.132,-0.09,0.091,0.007,1.012,65.26711
19410,21.237,0.004,0.625,14.089,1.6833333333333331,1.132,0.209,0.09,0.006,1.013,79.74687
19411,21.659,0.003,1.001,14.55,1.6866666666666663,1.132,0.502,0.09,0.005,0.862,72.13577
19412,22.794,0.002,1.343,15.009,1.69,1.133,0.644,0.09,0.688,0.859,61.42184
19413,24.059,0.003,0.771,13.811,1.6933333333333334,1.132,-0.4,0.09,5.327,0.855,57.61318
19414,24.931,0.003,0.759,10.387,1.6966666666666663,1.132,-0.81,0.09,9.351,0.907,48.96533
19415,24.27,0.003,0.67,9.802,1.7,1.132,-1.076,0.09,10.517,0.926,49.43128
19416,23.233,0.004,1.026,9.99,1.7033333333333334,1.132,-1.438,0.09,10.783,0.885,47.53831
19417,22.946,0.004,1.032,9.884,1.7066666666666666,1.132,-1.291,0.09,10.175,0.712,45.18271
19418,22.312,0.004,0.699,9.364,1.71,1.132,-1.01,0.09,10.075,0.54,44.21357
19419,21.571,0.004,0.685,8.743,1.7133333333333334,1.131,-0.049,0.09,9.427,0.484,46.67481
19420,21.874,0.004,1.078,9.862,1.7166666666666666,1.13,-0.045,0.09,8.056,0.571,50.865010000000005
19421,22.834,0.004,1.441,12.964,1.72,1.129,0.636,0.09,4.653,0.545,49.82479
19422,23.747,0.003,2.18,15.653,1.7233333333333334,1.128,1.333,0.09,0.8,0.443,40.93754
19423,25.321,0.003,2.482,16.505,1.7266666666666666,1.128,1.456,0.09,0.007,0.427,22.95492
19424,27.008,0.003,2.495,16.327,1.73,1.128,1.323,0.09,0.008,0.433,7.17718
19425,26.978,0.002,2.232,16.274,1.7333333333333334,1.128,1.003,0.09,0.008,0.454,4.02123
19426,26.486,0.002,2.098,15.678,1.7366666666666666,1.128,0.874,0.09,0.006,0.415,-2.62129
19427,25.769,0.003,1.72,15.333,1.74,1.129,0.696,0.09,0.006,0.422,-4.67424
19428,25.079,0.003,1.556,14.841,1.7433333333333334,1.13,0.45,0.09,0.006,0.37,-5.07244
19429,23.983,0.002,1.413,14.515,1.7466666666666666,1.13,0.174,0.091,0.006,0.433,-4.29158
19430,22.848,0.002,0.973,14.107,1.75,1.13,0.687,0.091,0.005,0.469,-2.95564
19431,22.208,0.003,1.004,13.928,1.7533333333333334,1.129,0.252,0.091,0.005,0.521,0.97718
19432,21.558,0.003,0.86,13.43,1.7566666666666666,1.129,0.604,0.091,0.004,0.556,20.84998
19433,20.99,0.002,0.506,13.768,1.76,1.129,0.565,0.091,0.004,0.654,54.057480000000005
19434,21.046,0.004,0.517,13.769,1.76,1.129,0.373,0.09,0.003,0.569,75.63848
19435,21.183,0.004,0.855,14.021,1.76,1.129,0.133,0.091,0.003,0.594,71.95145
19436,21.676,0.003,0.876,14.016,1.76,1.128,0.373,0.09,0.631,0.649,59.14892
19437,22.394,0.004,0.862,11.158,1.76,1.128,-0.052,0.09,5.429,0.575,52.58731
19438,21.924,0.004,0.654,7.539,1.76,1.13,-0.695,0.09,10.05,0.523,47.58614
19439,21.775,0.004,0.605,6.532,1.76,1.13,-0.793,0.09,11.059,0.469,43.45688
19440,20.656,0.003,0.574,6.311,1.76,1.13,-1.196,0.09,11.027,0.505,42.01701
19441,19.74,0.004,0.574,6.335,1.76,1.131,-1.544,0.09,10.894,0.581,42.0214
19442,19.236,0.004,0.522,5.984,1.76,1.131,-1.321,0.09,10.901,0.931,42.0688
19443,18.919,0.004,0.614,5.818,1.76,1.13,-0.779,0.09,10.679,1.318,45.04836
19444,18.908,0.003,0.617,6.203,1.76,1.129,0.153,0.09,9.279,1.497,54.24887
19445,19.509,0.003,1.261,8.676,1.76,1.129,0.579,0.09,5.875,1.941,74.99601
19446,21.002,0.003,1.84,11.946,1.76,1.129,1.257,0.09,0.747,2.366,74.33067
19447,23.188,0.003,2.284,12.637,1.76,1.128,1.44,0.09,0.021,2.823,48.38497
19448,25.092,0.003,2.136,12.93,1.76,1.128,1.157,0.09,0.021,2.982,35.24794
19449,25.226,0.004,1.824,12.92,1.76,1.128,0.926,0.089,0.02,3.131,26.78715
19450,24.826,0.004,1.684,12.95,1.76,1.13,0.368,0.091,0.019,3.28,21.72152
19451,24.375,0.002,1.586,12.574,1.76,1.13,0.203,0.091,0.02,3.295,19.76619
19452,23.83,0.002,1.562,12.323,1.76,1.131,0.083,0.09,0.02,3.197,18.92767
19453,23.016,0.002,1.199,12.61,1.76,1.131,-0.073,0.091,0.02,2.996,19.52671
19454,22.149,0.001,0.728,12.212,1.76,1.131,0.532,0.091,0.018,2.55,23.3402
19455,21.776,0.003,0.488,11.777,1.76,1.131,0.517,0.091,0.018,2.685,29.85592
19456,21.191,0.003,0.439,11.472,1.76,1.132,0.507,0.091,0.018,2.53,43.23858
19457,20.672,0.004,0.455,11.605,1.76,1.132,0.305,0.091,0.018,2.507,69.37433
19458,20.467,0.004,0.485,11.812,1.76,1.131,0.41,0.09,0.015,2.54,85.93452
19459,20.487,0.004,0.686,11.893,1.76,1.131,0.391,0.091,0.013,2.473,78.10879
19460,20.922,0.003,0.721,11.574,1.76,1.131,0.276,0.09,0.531,3.011,68.8985
19461,21.545,0.004,0.628,8.729,1.76,1.131,-0.324,0.09,4.907,3.565,58.0656
19462,21.647,0.003,0.297,6.526,1.76,1.131,-0.897,0.09,9.348,3.665,53.54297
19463,21.608,0.005,-0.051,6.17,1.76,1.131,-0.965,0.09,10.014,3.542,48.506620000000005
19464,20.828,0.004,-0.113,6.393,1.76,1.132,-1.166,0.09,10.432,2.81,46.3951
19465,20.053,0.004,0.192,6.241,1.76,1.132,-1.454,0.09,9.894,2.336,44.112199999999994
19466,19.17,0.004,-0.103,6.12,1.76,1.132,-1.088,0.09,10.106,1.792,44.14864
19467,18.962,0.004,-0.098,5.87,1.76,1.131,-0.633,0.09,9.688,1.386,46.46647
19468,18.7,0.004,0.058,6.226,1.76,1.13,-0.064,0.09,8.731,2.318,53.97096
19469,19.479,0.005,0.952,8.104,1.76,1.13,0.607,0.09,5.972,2.011,67.74327
19470,20.702,0.004,1.98,11.914,1.76,1.13,1.713,0.09,0.81,0.995,65.65174
19471,23.485,0.004,2.412,14.066,1.76,1.129,1.907,0.09,-0.032,0.597,45.6176
19472,25.841,0.003,2.386,14.313,1.76,1.128,1.491,0.09,-0.032,0.746,29.29532
19473,25.986,0.002,2.388,14.101,1.76,1.128,1.189,0.09,-0.026,1.2,24.94034
19474,25.672,0.002,1.872,13.895,1.76,1.129,0.835,0.089,-0.019,1.721,21.67281
19475,25.121,0.003,1.007,14.233,1.76,1.13,1.17,0.091,-0.02,1.053,21.75456
19476,24.736,0.003,0.644,14.547,1.76,1.13,0.559,0.091,-0.02,0.886,22.635720000000003
19477,23.632,0.003,0.637,14.436,1.76,1.131,0.281,0.091,-0.019,0.733,26.65416
19478,22.283,0.003,0.862,13.575,1.76,1.131,0.143,0.091,-0.02,0.617,31.94834
19479,21.379,0.002,0.816,13.194,1.76,1.132,-0.116,0.091,-0.02,0.568,39.08465
19480,20.979,0.002,0.772,13.382,1.76,1.132,-0.321,0.091,-0.02,0.719,52.07902
19481,20.902,0.003,0.745,13.123,1.76,1.131,-0.121,0.091,-0.02,0.769,88.48992
19482,20.811,0.003,0.889,13.411,1.7575,1.131,0.059,0.09,-0.021,0.71,106.5039
19483,21.191,0.003,1.446,13.41,1.755,1.132,1.003,0.09,-0.023,0.733,85.37834
19484,22.65,0.002,1.611,14.527,1.7525,1.131,1.874,0.09,0.528,0.685,69.1497
19485,24.842,0.003,1.385,13.359,1.75,1.131,0.109,0.09,5.265,0.678,57.72808
19486,25.582,0.003,0.84,9.609,1.7475,1.131,-0.278,0.09,10.161,0.712,53.80361
19487,24.509,0.003,0.711,8.926,1.745,1.131,-0.758,0.09,11.154,0.721,49.21002
19488,23.595,0.003,0.651,8.697,1.7425,1.131,-1.197,0.09,11.108,0.647,45.680620000000005
19489,22.661,0.003,0.654,8.699,1.74,1.132,-1.36,0.09,10.954,0.533,44.09433
19490,22.139,0.003,0.659,8.905,1.7375,1.131,-1.409,0.09,11.003,0.484,43.97541
19491,21.878,0.004,0.665,8.719,1.735,1.131,-0.83,0.09,11.056,0.523,44.79685
19492,21.922,0.004,0.784,9.3,1.7325,1.131,-0.561,0.09,10.373,0.454,54.83893
19493,22.741,0.004,1.627,11.199,1.73,1.13,0.534,0.09,6.143,0.424,69.53063
19494,23.804,0.003,2.327,14.715,1.7275,1.129,1.705,0.09,0.763,0.392,63.5042
19495,25.906,0.003,2.617,16.78,1.725,1.13,1.511,0.09,0.014,0.386,42.5072
19496,27.939,0.003,2.624,16.726,1.7225,1.129,1.239,0.089,0.015,0.395,28.96807
19497,27.905,0.003,2.424,16.634,1.72,1.129,0.876,0.089,0.014,0.389,25.99618
19498,27.412,0.003,2.088,16.597,1.7175,1.128,0.567,0.09,0.012,0.434,22.70007
19499,26.693,0.003,1.64,16.377,1.715,1.128,0.306,0.09,0.013,0.466,24.109720000000003
19500,25.713,0.003,1.339,15.572,1.7125,1.129,0.229,0.09,0.012,0.442,25.74143
19501,24.13,0.004,1.149,15.178,1.71,1.129,-0.036,0.09,0.012,0.474,28.8529
19502,22.88,0.005,1.013,15.032,1.7075,1.129,-0.147,0.09,0.004,0.486,32.85994
19503,22.206,0.004,0.817,14.982,1.705,1.129,-0.23,0.09,0.004,0.573,36.68457
19504,21.814,0.003,0.523,15.495,1.7025,1.129,-0.186,0.09,0.003,0.622,49.67713
19505,21.775,0.003,0.509,15.429,1.7,1.13,-0.167,0.09,0.003,0.837,79.98336
19506,21.645,0.003,0.676,15.354,1.70125,1.129,0.476,0.09,0.002,0.964,95.76056
19507,22.009,0.004,1.16,16.08,1.7025,1.129,0.63,0.09,0.001,1.16,75.80389
19508,23.617,0.004,1.437,16.773,1.70375,1.13,1.236,0.09,0.501,1.153,65.33611
19509,25.658,0.003,1.238,15.064,1.705,1.13,0.109,0.088,4.95,1.198,58.40874000000001
19510,26.02,0.003,0.725,10.705,1.70625,1.13,-0.446,0.086,9.805,1.198,51.39518
19511,24.858,0.004,0.65,8.938,1.7075,1.13,-0.425,0.09,10.98,1.335,47.76192
19512,23.233,0.004,0.602,8.784,1.70875,1.13,-1.062,0.089,11.06,1.58,45.99102
19513,22.48,0.004,0.598,9.18,1.71,1.131,-1.46,0.089,10.934,1.677,45.72422
19514,22.296,0.003,0.597,8.961,1.71125,1.131,-1.466,0.089,10.983,1.577,45.65744
19515,22.146,0.004,0.618,8.443,1.7125,1.131,-0.618,0.088,10.511,1.753,45.94452
19516,21.981,0.004,0.777,9.058,1.71375,1.131,-0.338,0.09,9.392,1.925,51.31214
19517,22.8,0.005,1.286,11.418,1.715,1.13,0.714,0.09,5.894,1.984,68.27691
19518,23.901,0.003,2.478,13.808,1.71625,1.13,1.231,0.09,0.809,1.651,64.1657
19519,25.973,0.002,2.757,14.928,1.7175,1.13,1.326,0.09,0.105,1.489,44.02261
19520,27.884,0.003,2.622,15.202,1.71875,1.13,1.603,0.089,0.095,1.454,34.95855
19521,27.851,0.004,2.704,15.248,1.72,1.13,1.256,0.088,0.016,1.58,29.21064
19522,27.349,0.003,2.501,15.335,1.72125,1.13,0.488,0.088,0.014,1.703,26.83834
19523,26.773,0.002,2.08,15.041,1.7225,1.129,0.121,0.088,0.014,1.982,26.11427
19524,25.926,0.005,1.698,14.44,1.72375,1.129,-0.11,0.089,0.012,2.115,30.49904
19525,24.446,0.003,1.317,13.724,1.725,1.13,-0.124,0.089,0.012,2.103,36.0973
19526,22.931,0.004,0.682,13.621,1.72625,1.13,-0.224,0.089,0.0,2.226,38.67334
19527,22.533,0.003,0.582,13.557,1.7275,1.13,-0.199,0.089,-0.018,2.037,41.55886
19528,21.944,0.004,0.541,13.883,1.72875,1.132,-0.47,0.089,-0.019,1.724,50.32058
19529,21.751,0.004,0.533,13.774,1.73,1.132,-0.262,0.089,-0.019,1.693,77.01524
19530,21.567,0.004,0.662,13.856,1.7329166666666669,1.131,0.307,0.089,-0.021,1.662,93.96107
19531,21.993,0.004,0.994,14.347,1.7358333333333331,1.131,0.642,0.089,-0.023,1.754,74.80165
19532,23.638,0.004,1.238,14.768,1.73875,1.132,1.61,0.09,0.447,1.742,66.22424
19533,25.68,0.004,1.063,12.978,1.7416666666666667,1.131,0.645,0.089,5.026,1.686,58.57322
19534,25.916,0.004,0.837,9.349,1.7445833333333334,1.131,0.037,0.089,9.927,1.692,51.06303
19535,24.812,0.006,0.843,9.407,1.7475,1.131,-0.993,0.089,11.107,1.594,50.87765
19536,24.161,0.004,0.722,8.991,1.7504166666666667,1.13,-1.312,0.089,11.103,1.515,49.18375
19537,23.309,0.004,0.768,8.346,1.7533333333333334,1.131,-1.046,0.089,10.959,1.548,48.06373000000001
19538,22.235,0.004,0.468,8.838,1.75625,1.131,-0.973,0.089,10.821,1.627,46.61482
19539,22.107,0.004,0.532,8.573,1.7591666666666668,1.13,-0.386,0.088,10.619,1.562,49.01061
19540,22.148,0.005,0.73,8.422,1.7620833333333334,1.13,0.094,0.088,10.197,1.403,51.37469
19541,22.702,0.004,0.983,11.169,1.765,1.13,0.629,0.089,6.06,1.269,71.96653
19542,24.008,0.003,1.965,14.182,1.7679166666666666,1.13,1.838,0.089,0.729,1.188,65.74866
19543,26.091,0.004,2.433,16.126,1.7708333333333333,1.13,1.209,0.089,0.064,1.077,45.72392
19544,27.864,0.003,2.395,15.688,1.77375,1.129,1.452,0.088,0.068,1.069,38.7271
19545,27.714,0.003,2.337,15.114,1.7766666666666666,1.129,1.32,0.088,0.068,1.038,31.32327
